192 20
0     	0.01374550846974277 0.0423715782278291 0.0107499521923575 0.0211367245985183 0.0413768891403184 0.0104121510946124 0.0230082464755968 0.0335117559982218 0.0196443880490247 0.2163677338318742 0.0345095489803992 0.0164604199763129 0.0406089579624045 0.0123519975145086 0.0697159440603187 0.2724057644809667 0.0542324187231137 0.0402468834727317 0.0246817722428436 0.0040659314773884 0.0121409415006587
1     	0.010873780870358752 0.0554854154336644 0.0061176642075772 0.1373885894697718 0.2985569457954041 0.0073463263811408 0.0291498041695868 0.0253561024327656 0.0140361511908571 0.0674647304776758 0.0246170093879577 0.0113452871952496 0.0451158456834667 0.0138998611533330 0.0921513748209866 0.0425249303372185 0.0544884063758802 0.0378822419798723 0.0253708917902372 0.0022304714593162 0.0094719502580386
2     	0.009721667712313923 0.0223889115572494 0.0094442985718755 0.0030310548512725 0.0060560352921382 0.0462131152821055 0.0045433682983568 0.0068883698241073 0.1487285353949239 0.0089631521277910 0.4679876866963260 0.0892054156878845 0.0064104176190486 0.0052772821706866 0.0111750011934001 0.0098930552514285 0.0152642413691126 0.0215212853448560 0.1032275434554905 0.0021308704748662 0.0116503595370804
3     	0.00905435464552558 0.0512536918475244 0.0062272327518030 0.0476953400176282 0.0984246435952495 0.0051720483160656 0.0263048433751525 0.0283272133861862 0.0165785814338237 0.2106426490415352 0.0265715940462243 0.0144568304448635 0.0626344829988885 0.0126256190157542 0.0933341244844803 0.1455685177396330 0.0707344171903325 0.0523871690017947 0.0214905967911352 0.0019853199122280 0.0075850846096976
4     	0.009031540523584099 0.1318089556067261 0.0185940142525483 0.0312481819718652 0.0367752177964277 0.0150148541729096 0.0441513052814266 0.0205225082322131 0.0303584365163026 0.0381693530915444 0.0387237063136840 0.0192583970992522 0.0530393482624522 0.0240083240186871 0.0331197613403209 0.0353783018693403 0.2176225331704447 0.1479840996346989 0.0471960563422506 0.0039060857967507 0.0131205592301547
5     	0.009028688758341414 0.0423593726279211 0.0068336975112242 0.3573622193671902 0.1415832272484389 0.0070873769879472 0.0419602010639083 0.0239097953414660 0.0105900491712522 0.0356456729383443 0.0161100417859317 0.0076056434328605 0.1060263299381467 0.0127998111507968 0.0357340987966441 0.0246933842848549 0.0662371517999178 0.0339279810130454 0.0173778840186573 0.0022588998207877 0.0098971617006650
6     	0.008315747447670108 0.3797936629507772 0.0225573450580617 0.0156137690487307 0.0219209661401980 0.0069723480454460 0.0715988407441528 0.0085658609655235 0.0145646306082073 0.0159817005166827 0.0184697103550145 0.0093274348279773 0.0210510620895732 0.0150303284170884 0.0164494721322811 0.0155590562191397 0.2309927108972616 0.0692084658469189 0.0389837448560657 0.0015503895674759 0.0058085007134237
7     	0.008255860377573717 0.0320786960774079 0.0120974029471076 0.0012743868278549 0.0032062384084526 0.0175405380412283 0.0027002668269887 0.0027248375690571 0.3365080718171694 0.0038350656637071 0.1465585492931024 0.0389297023455230 0.0036470408552122 0.0026148235698864 0.0046777980446162 0.0037150829101404 0.0117120001968025 0.0290603402495669 0.3405529872790799 0.0003648957828864 0.0062012752942102
8     	0.008127530941652883 0.0295167107847197 0.0160327504073601 0.0081695192727395 0.0107590714404151 0.2736975605067717 0.0109691605875228 0.0430780121836237 0.0337673490085467 0.0134589537494167 0.0764790946344964 0.0209617117948567 0.0167232116298580 0.0075483040665298 0.0155122912226370 0.0176278146476662 0.0309520560773728 0.0226643392550203 0.0358658025647736 0.0276098446259960 0.2886064415396770
9     	0.008118975645924828 0.0252070597126073 0.0045710539992485 0.0016837954759132 0.0034694455053390 0.0305707069247023 0.0035773533875988 0.0027065119918701 0.2823287196635912 0.0050103992612297 0.2979588973982765 0.0712815327374632 0.0035712914445232 0.0041022249557251 0.0049823226178753 0.0063669494643019 0.0102004042051777 0.0231129978250118 0.2122244666227559 0.0027303706365745 0.0043434961702150
