16 20
0     	0.21913249301317517 0.0777551919617716 0.0070555240745663 0.0701816402480236 0.0865026472128605 0.0083566271993427 0.0562885231847413 0.0580845243676430 0.0151150640061449 0.0827130652050504 0.0381588193744868 0.0119238476258768 0.0935213532587177 0.0159229040262859 0.0801862210301991 0.0742243470207675 0.1052335777545582 0.0696662244434630 0.0358152809909496 0.0022699790616955 0.0110246379528555
1     	0.10854388866708492 0.0683621239726012 0.0312553906287225 0.0082721463027804 0.0145879783483299 0.0853230010644355 0.0138724122663847 0.0387050872679097 0.0898232623279934 0.0242045759371123 0.1341910230967837 0.0618796265285337 0.0186084252914061 0.0090215017951194 0.0368229074398517 0.0385417660159069 0.0584921048401885 0.0661289266106293 0.0997420739585788 0.0307233243737269 0.0714423419330055
2     	0.08019449038955113 0.2886340406108013 0.0596108163379774 0.0074804641728319 0.0112310321896086 0.0094389858319602 0.0698947926580117 0.0062406368341084 0.0384686967979343 0.0098147636063571 0.0397375168273147 0.0155249375623380 0.0289629534412571 0.0117724036987795 0.0119228909756078 0.0095683058095100 0.1944864527342794 0.1023951239139166 0.0772333593507278 0.0017091982484473 0.0058726283982307
3     	0.07290823019449039 0.0448142549395409 0.0020408335272480 0.3263267422363849 0.2821579867394642 0.0025321947553572 0.0309824787320007 0.0185537198130582 0.0047531189874844 0.0389474544582485 0.0077336099468841 0.0037665505868189 0.0710893527207553 0.0052207685057034 0.0517891517851939 0.0225505790475533 0.0457436202409895 0.0274127854047061 0.0093694162001211 0.0006796930566734 0.0035356883158141
4     	0.06915245536987395 0.0354605006616627 0.0076708851402270 0.0019461810390936 0.0034144316820848 0.1000239755008706 0.0052630223816657 0.0042041434969087 0.1391162239635783 0.0043728169426371 0.3997507178783475 0.0979800925033325 0.0041133596200755 0.0033659256358254 0.0065112306974691 0.0053502896787159 0.0198063418642065 0.0277672306289867 0.1044928540740229 0.0037373900058230 0.0256523866044665
5     	0.0674813209376604 0.0351924125171818 0.0037743469502200 0.0087767416947835 0.0368897018736021 0.0034972905004397 0.0127181957388640 0.0287962803561741 0.0092572785917960 0.3018180886224632 0.0258028436056913 0.0087375152427417 0.0356772497537521 0.0042354889607314 0.0638480709159341 0.3297462180017827 0.0387934446237297 0.0327124516422808 0.0137315440085203 0.0015240241491987 0.0044708122501128
6     	0.06683967375805623 0.0826568247007773 0.0213426430008973 0.0019667623789182 0.0034605904255767 0.0295642906291264 0.0096601955622964 0.0026333408009741 0.2380272327944842 0.0038333655324529 0.1174389619620499 0.0424670565790606 0.0041958437349954 0.0035160790261010 0.0042166544929226 0.0039626802987240 0.0292585095798362 0.0584950498074196 0.3370320414747192 0.0013875996342721 0.0048842775843957
7     	0.048234757314777846 0.0288968897260334 0.0049100510431603 0.0006427750683747 0.0010620625622794 0.0381524784288532 0.0030489714456610 0.0010398830430794 0.3203802186117901 0.0011700590591629 0.2908068436104221 0.0544721354490091 0.0013794758862698 0.0013724356805011 0.0016603601734879 0.0013603539406008 0.0084239512687493 0.0186211274375142 0.2183905694977234 0.0009983662417726 0.0032109918255555
8     	0.04650943934295329 0.0151819891967391 0.0062026061067870 0.0023191003288594 0.0029610211488404 0.3856065299927669 0.0033825672318286 0.0333589772819846 0.0233508353715062 0.0034557281182768 0.0581061772197951 0.0164563184481847 0.0056396596780018 0.0020717749014999 0.0044746575802019 0.0045820678125891 0.0150635724594869 0.0074785202574978 0.0228114451103246 0.0283694836966011 0.3591269680582282
9     	0.04218045970455712 0.0190206287857469 0.0039695173870855 0.0006494298320376 0.0010236573379051 0.0111411253572638 0.0012694234028102 0.0007921953913867 0.4169311000933239 0.0011315953984579 0.0786436350266320 0.0192135278957479 0.0012217612687115 0.0009619215747991 0.0012241498928719 0.0011947470246685 0.0036698181786184 0.0141686146101614 0.4219788307745309 0.0003681694105308 0.0014261513567100
