64 20
0     	0.06952318485142303 0.0731333704915614 0.0125310424727362 0.0352562951776876 0.0597662379959145 0.0275314110936559 0.0381024114219177 0.0653795352173523 0.0508545394476254 0.0633745143412865 0.0752563966522029 0.0273463074441368 0.0611072609964127 0.0141865122192979 0.0740016287601811 0.0691186325987021 0.0783541721760684 0.0656520733802679 0.0625009161599676 0.0062630352155223 0.0402837067375027
1     	0.04743626304682599 0.0579330950197202 0.0062484504849824 0.0293503530049007 0.0620157489447688 0.0070435292952905 0.0310098375838320 0.0456612072870892 0.0172989321821001 0.1820391326012878 0.0451844555812512 0.0147089678056353 0.0553508432419071 0.0080514903386576 0.0858584206335326 0.1870968797649002 0.0654378351507017 0.0538424602120836 0.0341486191583660 0.0025493436310652 0.0091703980779274
2     	0.04504933553869846 0.1198674933831699 0.0107919224995783 0.0459917490052019 0.0528451359476530 0.0096874186120031 0.0653930031233670 0.0203835496604915 0.0193989207412297 0.0550677397848529 0.0404659693987543 0.0137784145674725 0.0727116831234752 0.0167714635799203 0.0529743431166372 0.0493724502731376 0.1885747442365488 0.1073390471763036 0.0468205618070596 0.0021194969711139 0.0096448929920300
3     	0.03920036502595106 0.0712434336277883 0.0044050115028812 0.1503579064386721 0.2052790610596778 0.0057952539141702 0.0450180151030822 0.0329401056839265 0.0117415708583010 0.0673835326082422 0.0289011133276474 0.0092098956299450 0.0657766749261506 0.0114602715405023 0.0778232683990958 0.0477437447906652 0.0740401092229937 0.0502193366494763 0.0313536204738067 0.0015282686962223 0.0077798055467535
4     	0.029934979752466777 0.0595612345272328 0.0107812018318571 0.0062668367638680 0.0126156906870385 0.0667710755014439 0.0108768785618959 0.0136716393282141 0.1017982017858918 0.0272770369195948 0.2633050488285936 0.1010715281846019 0.0132028380965041 0.0070305454814113 0.0398397281207663 0.0360672492929652 0.0466108463436833 0.0523839373015094 0.0917252085221674 0.0056432506064644 0.0335000233142965
5     	0.026569896766098215 0.0864803750746065 0.0132679711227988 0.0066160324845431 0.0159211838773237 0.0324320725749196 0.0113025920168596 0.0082386164647779 0.1781810492448210 0.0261172790079928 0.1026812300542069 0.0527665598571611 0.0142369601813158 0.0080033578574809 0.0173424899479937 0.0181729420213308 0.0550461268497362 0.0956523898530136 0.2444116479362448 0.0024197573842905 0.0107093661885826
6     	0.02636456966862488 0.0402032867793149 0.0035305715676787 0.0119148214962767 0.0436829179995095 0.0033376984947386 0.0159191724089049 0.0260522586271912 0.0098874484444354 0.3507760239318412 0.0262879777057926 0.0094672805390972 0.0425113966771809 0.0046114750564349 0.0711351445639124 0.2338031855688358 0.0450204702357305 0.0378924515655049 0.0185199910358196 0.0013190905764199 0.0041273367253805
7     	0.02629897906804312 0.0529975992628028 0.0019809842174022 0.2392227117639769 0.3571399005397798 0.0026548970561004 0.0308650698361964 0.0158073159545412 0.0053472031501967 0.0437551322592992 0.0097505441178914 0.0044489426672535 0.0463243018043473 0.0073740901493372 0.0641944509135195 0.0253491562763745 0.0460229756754627 0.0302069672305753 0.0120690820097927 0.0006980194650082 0.0037906556501423
8     	0.02583128956824274 0.3171173274387125 0.0367764511401966 0.0092644303207886 0.0189514714339549 0.0126550194676409 0.0677982383760852 0.0081294035311061 0.0447924919576857 0.0147554108290859 0.0516906432861408 0.0284179822251427 0.0202180622275204 0.0134382436503137 0.0172748508937608 0.0140247520306725 0.1399782533898520 0.0872608989834968 0.0872658256750895 0.0022854459097105 0.0079047972330437
9     	0.023250442023612615 0.0465455654229584 0.0108233096777422 0.0019675145043905 0.0037077592503823 0.0269430952568594 0.0045038320010862 0.0027942257227169 0.3115941955515231 0.0042876531471925 0.1214475102890437 0.0421330199597872 0.0041215596529043 0.0032897458679363 0.0043714196457497 0.0042791762542964 0.0192803332902182 0.0435471507494031 0.3377741443170066 0.0012772058784602 0.0053115835603432
