1024 20
0     	0.0046198596931500595 0.0929808044053706 0.0159849980724045 0.0450971898696573 0.0581057247398759 0.0180681102291025 0.0517926656812900 0.0425571315642122 0.0270513687898117 0.0585989402523329 0.0570207003248600 0.0180941960018868 0.0651388508181272 0.0232296923633932 0.0595488029305633 0.0616103197384749 0.1471947267467694 0.0828555324181186 0.0522419317663876 0.0043230457308273 0.0185052675565337
1     	0.00454856556208293 0.0684555914628063 0.0175396112509604 0.0251520896067208 0.0485345655169071 0.0608439172549691 0.0250797325662645 0.0642320915512370 0.0499913676946418 0.0569202963183123 0.0794767812213908 0.0278005498839077 0.0554225536150400 0.0148686675170631 0.0602128551212769 0.0680209816786573 0.0786658279001120 0.0620615289079439 0.0592062355191207 0.0141041373535752 0.0634106180590932
2     	0.004354645525580334 0.0677314627843739 0.0079913762596842 0.0400289134688360 0.0702203430064570 0.0142507746589985 0.0240778669281537 0.0470579345868450 0.0410458534466011 0.1184874005975660 0.0618228724514568 0.0213465523213190 0.0585497645461477 0.0151018837356603 0.0771018374619021 0.1054701641076426 0.0827090363877748 0.0742502621942221 0.0526740218555708 0.0041095550638029 0.0159721241369854
3     	0.0039240289739348655 0.0587989785553740 0.0090186328870418 0.0227406702990992 0.0586211986379847 0.0120175844702013 0.0254754118893129 0.0462761951959851 0.0239226907638666 0.1706754274833595 0.0536466081095954 0.0197782149388160 0.0525073300972448 0.0114076874202396 0.0792858237744420 0.1722978496445772 0.0684425382593857 0.0555345331312304 0.0405548200016677 0.0049279859261857 0.0140698185143903
4     	0.0038213654251981976 0.0739031391152071 0.0116464606365899 0.0195203717928184 0.0533344329528246 0.0244282094752227 0.0162110317499679 0.0243259893271646 0.1003679785420507 0.0593155665272490 0.0952947656201404 0.0513493352146302 0.0441677754204742 0.0105131606376734 0.0600121133967208 0.0586418887230896 0.0745315150757734 0.0854033248642605 0.1151159898585896 0.0037907637352681 0.0181261873342849
5     	0.0037187018764615297 0.0562238705812925 0.0121386741795205 0.0367854855306984 0.0449238668517643 0.0413699583880538 0.0227801154075720 0.1873008759834209 0.0201806205684569 0.0512902077531160 0.0558604164470712 0.0160810016075488 0.0692250855994301 0.0134119596747408 0.0740020790138967 0.0650176971581857 0.0707620812827574 0.0483357739097393 0.0383797896393986 0.0062744227933901 0.0696560176299461
6     	0.0036930359892773626 0.0512370436139747 0.0075619511020311 0.0225977583200607 0.0557856122690788 0.0070846321484271 0.0316607641427710 0.0415056136106773 0.0151503820074245 0.2178384390394706 0.0378014982783261 0.0144157818204937 0.0549285458076334 0.0096549135959751 0.0849984012097628 0.1992213474013059 0.0657295973332075 0.0510064482753433 0.0202884277071323 0.0026087685576508 0.0089240737592535
7     	0.003673073632578566 0.0575637832746725 0.0036797978332799 0.1805612629507837 0.2830192079589312 0.0051280151023924 0.0356848536086070 0.0266435718562129 0.0106351581051187 0.0600701257411946 0.0171878264035945 0.0080391501346012 0.0535188478462888 0.0106411413690750 0.0768386663141565 0.0371183011720688 0.0584511779374629 0.0405239738059489 0.0262842637218376 0.0011433570453681 0.0072675178184047
8     	0.0036531112758797697 0.0544961203328697 0.0097272440507414 0.0168042369252045 0.0433746460525730 0.0115465787220996 0.0256127138829610 0.0458251586867010 0.0195696899406006 0.1472209599454350 0.0471494516233174 0.0162323459647779 0.0434099942516475 0.0106811964981336 0.0650990568394791 0.2821548096137221 0.0610204813242783 0.0473238127605907 0.0337168262879755 0.0051526378703439 0.0138820384265482
9     	0.003559003022871157 0.0855564054024360 0.0106426997733984 0.0253228950959040 0.0488193355453591 0.0158897694789089 0.0264281860472548 0.0242278881949647 0.0512627003453113 0.0570130524817129 0.0541621428405340 0.0233115460198951 0.0626189292426262 0.0131825010740842 0.0520304914277319 0.0529137652320124 0.1352594701133080 0.1803752156976683 0.0629680045137430 0.0032740423784381 0.0147409590947088
10    	0.003553299492385787 0.0589031414607140 0.0055765475950771 0.1728676908207975 0.2006001567048712 0.0083983012094679 0.0413839691038642 0.0386899573256270 0.0135522914656528 0.0601537758034154 0.0314897486633182 0.0109039297180660 0.0670763861472398 0.0122443261683102 0.0718029072595213 0.0436346641866865 0.0677638789837266 0.0471549606965666 0.0340842069525241 0.0020782668143079 0.0116408929202458
