64 20
0     	0.02727713454628415 0.0476231122189301 0.0095081093569143 0.0261571445309899 0.0477346531801940 0.0095655101878964 0.0291254443843791 0.0374200669059342 0.0177670700246247 0.2057126207749078 0.0316740041755596 0.0155561519357356 0.0517272101631542 0.0130974495229018 0.0744235704987005 0.2300794037217060 0.0673361983532500 0.0454529518163359 0.0233209609398053 0.0041538609812435 0.0125645063268374
1     	0.026957736839103404 0.0644050769196124 0.0064351535292815 0.1671202252557758 0.2406379671097660 0.0085550922634013 0.0357504864317618 0.0263562000826298 0.0151432434997751 0.0579540037547123 0.0255064614242820 0.0115752288709165 0.0576437597966534 0.0152396317236120 0.0745605564851796 0.0393809330626974 0.0690308352930688 0.0441572621987092 0.0266744147870303 0.0026010264812549 0.0112724410298802
2     	0.023113557291963724 0.0281023667317552 0.0078422869902138 0.0041756988872512 0.0085061644576402 0.0484843531104103 0.0063561353617969 0.0088558914848646 0.1296835821406098 0.0125922844182382 0.4227538553349828 0.1205380473078921 0.0082848751622120 0.0055815490617492 0.0170336167776111 0.0140353050245675 0.0200705615730959 0.0273032513527088 0.0914201986452300 0.0039745329839870 0.0144054431931834
3     	0.02249472423430103 0.0212029439426728 0.0033355380769802 0.0074932210802213 0.0211606358338909 0.0026765169147015 0.0109470231972930 0.0161244805445358 0.0081879377752179 0.4016718484967333 0.0141881862799243 0.0089916967181011 0.0294254172006313 0.0042316223946048 0.0525446392777557 0.3264415907716980 0.0321602415021905 0.0249288507222903 0.0101258065681404 0.0008780584795249 0.0032837442228922
4     	0.021604973478583242 0.0524163319057401 0.0137579949485043 0.0019385837477875 0.0035154141228696 0.0454270120878323 0.0077889116130500 0.0039920074656741 0.2343428318950897 0.0046347324244928 0.2321622051612296 0.0651775501249235 0.0049467708289069 0.0045129761944801 0.0057433808792200 0.0054780511568552 0.0198465527709747 0.0389452249249897 0.2416690252397398 0.0037671589918647 0.0099372835157755
5     	0.02141675697256602 0.1176184258539112 0.0210450377559715 0.0253510521326863 0.0307123278775110 0.0171147919836092 0.0386581005131906 0.0247982837058417 0.0311670797482174 0.0388871959842967 0.0393928796436080 0.0203211210189218 0.0647026627180636 0.0186514663181396 0.0348142730379007 0.0372360692500714 0.2188620916145202 0.1531443883005383 0.0473002628107604 0.0035520374734356 0.0166704522588051
6     	0.020934808646552217 0.0156497462903142 0.0063638419161083 0.0007616223410333 0.0013766153406460 0.0168896951520006 0.0012986431540440 0.0012244776245599 0.4114474874094224 0.0016642366643722 0.1845319361955151 0.0368606011673245 0.0016641571928965 0.0010164650671369 0.0018933456915338 0.0017206492215735 0.0041990762262265 0.0129557653865776 0.2949406339784832 0.0002947724249756 0.0032462315552559
7     	0.02056407916500314 0.0224364257932784 0.0034442026606359 0.5534909066235314 0.0914564325082089 0.0034566226122586 0.0245302633424875 0.0168372687974693 0.0052270908858016 0.0169129753557218 0.0073258485002344 0.0035540975931253 0.1363812532807935 0.0048243719306326 0.0173735214354241 0.0109997499722870 0.0474891838722278 0.0198286602279367 0.0081377065183406 0.0009368838044634 0.0053565342851413
8     	0.020187646152968686 0.0546349169223400 0.0080755766716710 0.0047558765091495 0.0096879178429615 0.0189250425651948 0.0072870343818497 0.0056064464853035 0.2658429269340880 0.0096991381157983 0.1265157475330470 0.0464048290355812 0.0091320742898589 0.0064397376635146 0.0101946367400825 0.0093310154151749 0.0257687468599989 0.0599709802271604 0.3131955418836876 0.0013376935308559 0.0071941203926819
9     	0.020002281412194147 0.1161782998721796 0.0132235857419839 0.0352410270285719 0.0324392117944090 0.0092500993907125 0.4165871728444772 0.0154367409094831 0.0121770008398283 0.0275741156987889 0.0189114635386847 0.0094723613146975 0.0438605741145923 0.0122230366507757 0.0228175404494110 0.0302211543430007 0.1152009483128181 0.0360965127193455 0.0213149493938290 0.0033386364539898 0.0084355685884212
