256 20
0     	0.01737031590332259 0.0624602014956072 0.0190841146550201 0.0570759691082221 0.0679497972881012 0.0415527703539688 0.0543311783936824 0.0307086967792392 0.0603197189172719 0.0651637027982327 0.0892049649027474 0.0260355906896552 0.0446096311858209 0.0406052529900970 0.0453342594144533 0.0582857192123305 0.0637263985120106 0.0544973112894216 0.0665683367731451 0.0151757049031029 0.0373106812371134
1     	0.015036924051403432 0.0640605416578669 0.0155155010926317 0.0505726423612578 0.0631212472580077 0.0379292722427549 0.0516706605127303 0.0269508418479409 0.0572935658107474 0.0585850168649536 0.1488932206969380 0.0283527624187493 0.0427300962002816 0.0350839885193007 0.0451625318274082 0.0522699590255778 0.0614808396837968 0.0525817354206266 0.0622425764941922 0.0119914233982753 0.0335115819793500
2     	0.013091695683357402 0.0723712838797925 0.0123232916894414 0.0647488975675493 0.1388488807425372 0.0328907502897379 0.0491829350939963 0.0256795188349842 0.0542740058816793 0.0620950496947645 0.0828963385796106 0.0229211611131325 0.0414258955104104 0.0323765468821508 0.0470769394191766 0.0497931859746648 0.0574403820119938 0.0526475918354558 0.0609410466868810 0.0098810894756418 0.0301852068661815
3     	0.01280321963966078 0.1279711867006614 0.0143042235151599 0.0559596393446803 0.0658746839381201 0.0327997169049063 0.0575083810294928 0.0282500631029493 0.0490726260363837 0.0448892134530044 0.1002056467199559 0.0225489021664829 0.0356115686314774 0.0374891624851847 0.0474879017819735 0.0644793550764884 0.0558144532628170 0.0533196564677508 0.0653298958386164 0.0130919341869487 0.0279917867047960
4     	0.011963375010917097 0.0715182168253266 0.0087343747504244 0.0909219557006862 0.1072698822300934 0.0155986102857355 0.0547602577123459 0.0349994641807984 0.0231489751801343 0.0939350546675523 0.0415448570651612 0.0134186786512435 0.0706471398664305 0.0322064204334736 0.0720608969515165 0.0672410175271198 0.0848478477750719 0.0608204468946941 0.0320831497269577 0.0054055645870563 0.0188371801113571
5     	0.011651962034082518 0.0687088759633584 0.0171847548740253 0.0532101549239155 0.0588963714626391 0.0353107967136043 0.0557668880611704 0.0283413575105610 0.0506458114717239 0.0555814435453100 0.0784975806177606 0.0228527742084942 0.0497079884063896 0.0373162997306382 0.0433933196941479 0.0517605295003407 0.1214458318949203 0.0659089877871149 0.0610933461972898 0.0117839770461806 0.0325929167703838
6     	0.011280560155194819 0.0678908742118844 0.0125575354203284 0.0529951624221267 0.0690403294495700 0.0334423094081314 0.0514327882689601 0.0258369475785770 0.0531204238514466 0.1355774029085227 0.0771350057169663 0.0232546078537920 0.0474039544964816 0.0319064584953088 0.0465678058678655 0.0576342838092260 0.0599551559343237 0.0538853876067240 0.0575935470344019 0.0099502293487099 0.0328197912924160
7     	0.011108533156660135 0.0658165972204575 0.0143669517751747 0.0547811438254447 0.0588768367217281 0.0378610487952668 0.1240724962595300 0.0260905348695203 0.0559298123848475 0.0543278742137865 0.0863963732766836 0.0223096819027954 0.0430032667161690 0.0386461436332592 0.0406508381948856 0.0522546129002541 0.0601257206059403 0.0519698064302732 0.0653751334132782 0.0134440468356099 0.0337010827350699
8     	0.010415132024104953 0.0751060214398238 0.0138850168659270 0.0509267286999238 0.0594236379308885 0.0356475262268146 0.0552104638544930 0.0263426127181333 0.0517444444397392 0.0510558017235538 0.0827543029219954 0.0221054353696959 0.0400093366392818 0.1127924055814349 0.0418341528237486 0.0508996554620141 0.0642935083374270 0.0558474527695435 0.0652059041289066 0.0129033092910138 0.0320122864927585
9     	0.010318973342872744 0.0695275391843364 0.0139789775921683 0.0508148157627394 0.0563948033926129 0.0337643455574555 0.0538272672075924 0.0252138977453830 0.0548783875632695 0.0538416386448358 0.0793739293775649 0.0246016115116279 0.0463936683430233 0.0355214458278899 0.0426177643194255 0.0513444095519836 0.0695889116458618 0.1311799670742133 0.0641260416441519 0.0119462937652189 0.0310642880548906
