192 20
0     	0.027928362664671743 0.0647036112489734 0.0185902249215996 0.0566630072610399 0.0627253875702824 0.0398841308623413 0.0563595684203045 0.0296638566188641 0.0609489079193253 0.0591493514782993 0.0901988876460926 0.0258316406181692 0.0464028805758417 0.0419223110394529 0.0458966100429591 0.0538143246424284 0.0672482677111631 0.0562238287383916 0.0686180623286373 0.0170197424228315 0.0381354004330659
1     	0.019892496358761863 0.0668845488029107 0.0150743288820215 0.0487659236915432 0.0595412810444583 0.0381699888951992 0.0518683237079599 0.0264170019371728 0.0585430174003905 0.0535644462822788 0.1630076832904426 0.0303122355816843 0.0406020460661993 0.0347725419100630 0.0429071126621705 0.0507224774598456 0.0585731218337919 0.0519565323515840 0.0629658841569794 0.0122249463515396 0.0331265615885172
2     	0.015696801973987755 0.0778240199342475 0.0096331040947342 0.0887468417640779 0.0957284715690682 0.0164671817492413 0.0634540283921547 0.0323005237191750 0.0239392550007307 0.0833719017191188 0.0418670667870629 0.0136791926838823 0.0711301196285263 0.0370932696303810 0.0650826717309206 0.0618990916258289 0.0924843727998202 0.0656661873923795 0.0343976018674836 0.0061902856940823 0.0190448089479039
3     	0.01485519296577192 0.0713861522700553 0.0124720849542189 0.0648270286627872 0.1344429681550972 0.0331908321530788 0.0488076747520931 0.0258370404031827 0.0546868758998873 0.0620872889834333 0.0832197916394514 0.0230856647057775 0.0419094704496764 0.0332596612982008 0.0476319985179027 0.0500755341232706 0.0581366433448132 0.0533845134101301 0.0611840058957307 0.0100328673673416 0.0303419019157414
4     	0.014479380138203844 0.1301746806836876 0.0144209424423862 0.0564037076144659 0.0653601134086893 0.0326354490237645 0.0598475493650600 0.0288559804070440 0.0478602740393639 0.0432128508171349 0.1005000361160197 0.0224651992809701 0.0336910258716714 0.0373572114603620 0.0482993400779965 0.0667496727975139 0.0535474056541344 0.0519886794491499 0.0643732562738407 0.0141939354595698 0.0280626865644994
5     	0.0142738299296983 0.0657092414444651 0.0128214041405526 0.0515734098447988 0.0692483324136226 0.0334171600084060 0.0491093973178194 0.0265866401471043 0.0549751169225540 0.1282137355646214 0.0787492036800790 0.0241236922918598 0.0468990959651400 0.0316221210576674 0.0489107417411459 0.0612528076877434 0.0595382287768094 0.0544794488763212 0.0596529577730392 0.0102305608544039 0.0328867052963718
6     	0.013726872293331615 0.0819403400809716 0.0128526529451192 0.0502865460876550 0.0579349691652207 0.0330547221894480 0.0552301955227813 0.0261070685979693 0.0481453976588909 0.0518083796459096 0.0764817386369772 0.0211555235698220 0.0398628215705931 0.1268180188998140 0.0417500319690251 0.0507184264456012 0.0654918386536855 0.0557471699093889 0.0625236462084699 0.0120521457384487 0.0300383694887861
7     	0.013557491864005159 0.0686012718440917 0.0141828180140552 0.0562341332086153 0.0582556882404997 0.0371205510391723 0.1312723506246743 0.0260660370692348 0.0547129283790995 0.0536546033211869 0.0837129552882613 0.0220746634259500 0.0430049123594482 0.0377393662233212 0.0403784201106195 0.0515270412460958 0.0589008465955231 0.0517525466449766 0.0642598951743884 0.0133750479983732 0.0331739228429204
8     	0.013228435092449073 0.0714950540649592 0.0140224953564092 0.0497696516986795 0.0583246021488595 0.0323627025056023 0.0509491359930638 0.0253702846198479 0.0537481074149660 0.0535518961064426 0.0757726768500734 0.0245091504688542 0.0461912143690810 0.0337693941096439 0.0441542729298386 0.0503042569787915 0.0720947749433107 0.1335926332666403 0.0687586444464453 0.0113574469304388 0.0299016091243164
9     	0.012741466358135509 0.0636851834558925 0.0154375346453400 0.0459114297202603 0.0584660774387204 0.0351933627332779 0.0488933138048747 0.0254066276015095 0.0730888161203434 0.0554052457041961 0.0780965570641185 0.0258900321298989 0.0384144691323916 0.0341620118630384 0.0399806482017726 0.0511424254362277 0.0556309191926327 0.0607481583603379 0.1505625428680236 0.0118255704811660 0.0320590798683700
10    	0.011925440852265861 0.0721320927089805 0.0155678301553484 0.0473681476202101 0.0582013353291907 0.0336992570890664 0.0519863210460127 0.0312330870976476 0.0515103917717118 0.0567097357197810 0.0802860754127829 0.0226264879841693 0.0391062200392070 0.0329399071765054 0.0459948031572718 0.1354615856413674 0.0574631862524042 0.0570651979671549 0.0662806658181683 0.0130528087959757 0.0313148681520935
11    	0.011491403502116814 0.1477690561031783 0.0153515302235529 0.0494655963987410 0.0569689867680025 0.0281597403829265 0.0566948546184554 0.0249424170611086 0.0431284877038232 0.0517941629725165 0.0641067761024107 0.0209872087171810 0.0471059497988638 0.0387158054368187 0.0475769754160909 0.0457128977933364 0.1023364287808997 0.0656860811507754 0.0567264903922923 0.0098907730199601 0.0268797806723476
12    	0.011451704963993425 0.0701436683705702 0.0197988884774268 0.0463068708278890 0.0507398466463790 0.0383213361494607 0.0540757097804315 0.0272513875791988 0.0511052393782743 0.0485220021949923 0.0827916402149461 0.0242277227473035 0.0462203832203390 0.0342761744639445 0.0394596448281972 0.0476714727141757 0.1481930559861327 0.0625033224283513 0.0620620679013867 0.0120048598109399 0.0343247129237288
13    	0.01139083387220423 0.0679831353659104 0.0151208162993108 0.0437376743573917 0.0477251741965461 0.0665114850445288 0.0486018805784869 0.0368829128846898 0.0504920905049175 0.0478473224363045 0.0780077879462557 0.0238132044164795 0.0410843905544800 0.0284679791469062 0.0363827727174166 0.0452035154588399 0.0559421556694804 0.0496514039495083 0.0603600922279872 0.0203647853274994 0.1358194155347321
14    	0.01112088381296519 0.0705530829468177 0.0166662856747246 0.0296100818541651 0.0370262609468971 0.0412819347742728 0.0388652077823571 0.0213012865952287 0.0928022004914004 0.0356311706768645 0.1681031816755172 0.0393170952445113 0.0269064095013871 0.0271588801176983 0.0328006572441943 0.0401194093839264 0.0474887293992232 0.0556930555036855 0.1375519066497583 0.0114268270292463 0.0296963321142110
15    	0.011100593449035457 0.0737083758340619 0.0063441298882699 0.1333521646268773 0.1666643454422642 0.0109801090480013 0.0506553047063498 0.0285484588825399 0.0170636946698717 0.0785190507478343 0.0293751221449576 0.0107154312133831 0.0705241713812288 0.0285300083704203 0.0691078532305491 0.0479428467694508 0.0792883943336247 0.0558992344830327 0.0257459947715172 0.0036502626179766 0.0133850417824049
16    	0.01081123521560276 0.0735425356907384 0.0051641352576499 0.0739860458596492 0.1512918739208487 0.0098050419525908 0.0332966293427173 0.0291262890232558 0.0191203439803343 0.1404650823827006 0.0336756215454918 0.0125758106159935 0.0550655202113423 0.0186469272389229 0.0914772341713587 0.0904347205467157 0.0643036622578539 0.0549504734394125 0.0272535114541006 0.0032048425994941 0.0126137031708689
17    	0.01072478062146738 0.0646332033344294 0.0138616516215883 0.0481107973383755 0.0560064443801381 0.0369658928830977 0.0530322195716869 0.0236927378937849 0.1501273638112466 0.0561360801783953 0.0839009056050641 0.0292002211098323 0.0404069388564617 0.0310348731885893 0.0367355584815850 0.0466366228362381 0.0529573756905623 0.0499060049654719 0.0816575601479776 0.0114049281311246 0.0335926205902664
18    	0.010653323252845282 0.0695872852086783 0.0113272602437893 0.1562617880009937 0.0609168321770454 0.0345083111030143 0.0549084143582312 0.0269055225662471 0.0519538523318980 0.0541349392042067 0.0762989083024181 0.0210630225182179 0.0517526227881749 0.0342994140162305 0.0391302009166943 0.0455012713075522 0.0552919761344817 0.0514848605631004 0.0605648167605167 0.0120163752347632 0.0320923310483604
19    	0.010206053056655107 0.0709892477922752 0.0153958947129526 0.0489590040387108 0.0539188667821654 0.1148488380108874 0.0556382782364124 0.0283067074803422 0.0551617610135660 0.0501943798712521 0.0829481245606152 0.0266276090192690 0.0401784477464789 0.0340930276462456 0.0381062197528731 0.0475770190322302 0.0578578493000951 0.0515197264961548 0.0646440080290331 0.0171959301827530 0.0458390562784066
20    	0.009543528564862559 0.0670291543039379 0.0140596946865040 0.0367957238430394 0.0439560593233499 0.0391312365076724 0.0460477083216861 0.0237467454899242 0.0584377096524311 0.0399191901858015 0.2559673105010162 0.0390053794247550 0.0311089206664819 0.0260185883318543 0.0384584509743021 0.0463238246941209 0.0457030595350342 0.0441629499177297 0.0634810435246811 0.0115906021821963 0.0290566521602884
21    	0.009217118362514699 0.0570007052852076 0.0136892586490078 0.0139463255477616 0.0194038870605884 0.0560643872528041 0.0230563715827820 0.0132915101274086 0.1386679177931169 0.0201778060110824 0.2786443171316273 0.0578725623816508 0.0147985172463808 0.0157601260613556 0.0209163785452977 0.0250395915205062 0.0298343361537724 0.0402625427725051 0.1259116974518263 0.0101049502778257 0.0255568072979580
22    	0.009203003326737494 0.0666032436821928 0.0127654786620663 0.0565258797766916 0.0529445091623538 0.0364285821921603 0.0549838072503354 0.0298196881665708 0.0557589136726088 0.0556452992677784 0.0746003592974888 0.0228091167548400 0.1391643972589613 0.0297670508344834 0.0410667746971440 0.0458569482394096 0.0616590672302089 0.0552866683410006 0.0591185333582519 0.0121035827638490 0.0370920982373970
23    	0.008660456639051187 0.2300291699093406 0.0175226781132729 0.0441082205154324 0.0517591364296628 0.0308646587114190 0.0525146034812061 0.0253805165511867 0.0442095027096873 0.0444894969043496 0.0739231837017418 0.0233030546522359 0.0332361087216054 0.0294267018107365 0.0397078706234084 0.0495447812671896 0.0586858884099012 0.0523619992665784 0.0586343252001630 0.0112800469300194 0.0290180475216461
