512 20
0     	0.008693097659285973 0.0623520904253589 0.0192548861057326 0.0584402717162558 0.0765932278549740 0.0426728850747816 0.0529945450202139 0.0297295066829865 0.0598508238454356 0.0682897958052977 0.0927009611819084 0.0272864593570170 0.0423094889878316 0.0438032567518136 0.0383848496142376 0.0543366177270281 0.0590884752540414 0.0484743652499696 0.0671650673411750 0.0167256779764619 0.0395467480274793
1     	0.008125849658989558 0.0611044752686858 0.0175850756140443 0.0569761676787997 0.0744675992509775 0.0402208021205909 0.0495520173485309 0.0252106883484075 0.0694443628744485 0.0680484217891328 0.1117176496149434 0.0252136211486131 0.0450822593063491 0.0321052358497210 0.0419285870928522 0.0495741770911940 0.0686657073458772 0.0532047845307213 0.0675024130069463 0.0066532433734130 0.0357427113457516
2     	0.007486262100334967 0.0635779445162036 0.0063026704194772 0.0546272497256952 0.0635534896820836 0.0433457551956353 0.0597071710404764 0.0291451963885399 0.0552742232041643 0.0578173322979751 0.0977033695948760 0.0236163373689411 0.0434926645889288 0.0439682739515611 0.0426551360048110 0.0581926743699390 0.0661925402309203 0.0563914851080841 0.0783587667813704 0.0158728461819186 0.0402048733483989
3     	0.006073876332878417 0.1280689786932921 0.0138111270824758 0.0633038083784591 0.0679900956347700 0.0301019498437349 0.0743140206755959 0.0300379970662596 0.0396541535936634 0.0260556867962537 0.1051505494455877 0.0160110566475997 0.0223833241962487 0.0421200065337293 0.0465074752114877 0.0865270373137713 0.0534734717800545 0.0532902921350246 0.0664395418679650 0.0145274389655380 0.0202319881384888
4     	0.005753641458683085 0.0794698952856766 0.0247122892400015 0.0448174059194389 0.0565301671889616 0.0367200476436706 0.0606791966022164 0.0241982676110951 0.0545971229679048 0.0475861096141723 0.1002641934400931 0.0271317161421687 0.0401227382942480 0.0501698001615018 0.0366088322754254 0.0577424170230219 0.0790946776603824 0.0627836501602233 0.0822341160804420 0.0074615470957596 0.0270758095935961
5     	0.005699827884782491 0.0612271530148212 0.0164536172648904 0.0439369237493399 0.0547336807468524 0.0352415810400308 0.0597279166456763 0.0281215861090005 0.0497891781589143 0.0552773554780190 0.1015961879591106 0.0207589525739624 0.0362804033250061 0.0864617495333275 0.0550168391383112 0.0643743963940955 0.0639248732023220 0.0576332664552410 0.0643933271763224 0.0165652777464189 0.0284857342883377
6     	0.0056795375208527595 0.0899761067020107 0.0137436982644144 0.0503974538219541 0.0695183545080640 0.0317482936528995 0.0498514016972419 0.0278101415208587 0.0568249940175127 0.0494379797121461 0.1120962208836002 0.0187251440257882 0.0395208538306377 0.0269573648759380 0.0953769257782711 0.0606539100778072 0.0579432590703809 0.0500779465487206 0.0612996483827521 0.0105171785403863 0.0275231240886158
7     	0.0054334065844877525 0.0790216694239544 0.0149042436229371 0.0608101206084234 0.0726129853106689 0.0332458579297930 0.0744534040119470 0.0214691663343296 0.0604033414412635 0.0721041728650409 0.0886975209737711 0.0131463350115502 0.0452184466256186 0.0394377478393944 0.0420102487202349 0.0509725756178682 0.0638085568328579 0.0627779642164166 0.0623728204405041 0.0159301221662454 0.0266027000071806
8     	0.005339894472463771 0.0643102848191965 0.0130900784354319 0.0507533651291837 0.0544424172780325 0.0390694714949543 0.1744967270074880 0.0249629642921514 0.0570486307539757 0.0456942070209066 0.0862088348456006 0.0228954282411278 0.0334154802725183 0.0380192354764262 0.0336997204433025 0.0511209060882009 0.0470711988354624 0.0461626705183991 0.0675567754522557 0.0153564596343525 0.0346251439610333
9     	0.005277259001202425 0.0743084758162702 0.0151247881977446 0.0764923021047982 0.0856040740840638 0.0231461048596248 0.0736789588518038 0.0335446975450517 0.0273850359355474 0.0781719432256028 0.0513061857002980 0.0162574930713155 0.0637640809762364 0.0403529692163479 0.0566195803880729 0.0647924156057040 0.0848819966600472 0.0591218775840777 0.0393312312916471 0.0109596050120815 0.0251561838736647
10    	0.005276376811466349 0.1779142449260105 0.0140104647696736 0.0477661649180422 0.0600586978907901 0.0347718138111427 0.0529184384175708 0.0241533646226199 0.0489953771209887 0.0541359448298407 0.0767081975293870 0.0212963551608810 0.0358329598632514 0.0272020226290925 0.0368332100711702 0.0458718799103475 0.1011478620043600 0.0462313299591113 0.0530993856863584 0.0096933633695380 0.0313589225098233
