256 20
0     	0.014795314242358054 0.0645918601022119 0.0192389291499595 0.0551652799542712 0.0696283326201930 0.0388025997280683 0.0521468648719528 0.0251512643016813 0.0683315715066809 0.0603207841373300 0.1152925874113005 0.0257579727503941 0.0436060165705628 0.0351570349965274 0.0395816767507690 0.0507296704720692 0.0702256942906489 0.0531341068964142 0.0731902521323955 0.0068312941244630 0.0331162072321066
1     	0.013395360481706718 0.0652949522577110 0.0160043576175947 0.0586093610376700 0.0782187056508436 0.0427905896468651 0.0576731685497413 0.0278727665708901 0.0602258568342739 0.0710832868802175 0.0901686857179193 0.0263648798950154 0.0408052195489718 0.0415966716397270 0.0358525208915850 0.0570492065778865 0.0558017793394365 0.0482710193479368 0.0688293270948635 0.0174736789693874 0.0400139659314635
2     	0.011748882016853092 0.0623583137117661 0.0057553428993346 0.0532261771361326 0.0606478829391201 0.0434978552675554 0.0622548318208999 0.0281778347562065 0.0540046193814273 0.0559159231280425 0.0986676021149602 0.0205289036743357 0.0459856345064748 0.0469603797110068 0.0413457968142211 0.0599670057388519 0.0725364650393589 0.0575842683032890 0.0774657527688607 0.0119042007808552 0.0412152095073006
3     	0.010913508148727205 0.1301900779037544 0.0121271692044138 0.0652459079341334 0.0727285564049253 0.0308685331350788 0.0701399131148354 0.0290897530780601 0.0396165293336415 0.0280044674362708 0.1039224081556909 0.0173821125835972 0.0226308710036100 0.0397774889021973 0.0459762914399059 0.0888681021888316 0.0505853591990361 0.0527257222707261 0.0645187474902547 0.0143257626459299 0.0212762265751072
4     	0.009982334525082293 0.0640678258939156 0.0275737794911458 0.0434114635604695 0.0517270021515804 0.0413363961190638 0.0515401676688005 0.0344993064746055 0.0538852367938386 0.0515563772288359 0.0990445677712676 0.0239297386288825 0.0403822082954346 0.0467884916537765 0.0432823956335160 0.0621781071867650 0.0829338392550406 0.0635135640939918 0.0717564339516375 0.0140289866344510 0.0325641115129812
5     	0.009030723620259988 0.0704830152760932 0.0099931255951569 0.0607800808156550 0.1216422329533146 0.0361041267502787 0.0430991277699541 0.0257201006562969 0.0517161902214241 0.1036092421985957 0.0756248194796395 0.0196532435023772 0.0467961068680199 0.0267165013876987 0.0498853750783459 0.0515347537702800 0.0588093044737272 0.0519293186498503 0.0540494809199416 0.0083645401790516 0.0334893134542986
6     	0.00880080420701433 0.0670910291114298 0.0140099674364634 0.0486894093769125 0.0582298491292577 0.0377139086432545 0.0594890519155664 0.0269876233693315 0.0501630618618241 0.0500424414697975 0.0909480397310891 0.0202616929637036 0.0361725450632197 0.1135734232370611 0.0454118215286899 0.0582674445283050 0.0558597346463226 0.0545359845034204 0.0636741577650618 0.0168331097683650 0.0320457039509245
7     	0.008583658094504542 0.0782223471977741 0.0218471073444870 0.0635202720598439 0.0726670236411103 0.0242807359134763 0.0562708933016649 0.0346651112662320 0.0326650146229152 0.0700442358149413 0.0582575231155676 0.0178943602734771 0.0623908612381773 0.0371261269892060 0.0554995470874687 0.0607576789202562 0.1041558252495808 0.0710190089194678 0.0467984215466162 0.0078436284089727 0.0240742770887645
8     	0.008463589067587367 0.1814380616301234 0.0134437479638866 0.0475387106347283 0.0611060802488131 0.0335885125606768 0.0550821233083494 0.0233178848675813 0.0491669267875802 0.0540367203910540 0.0754624798431103 0.0215811186934181 0.0358158014391195 0.0277608614793538 0.0371800214515334 0.0455549059909776 0.0966764221799545 0.0473411758856283 0.0541991955822189 0.0094848198824531 0.0302244291794396
9     	0.008438042466115627 0.0668464687690311 0.0132713478897320 0.0499956164610574 0.0543555437156277 0.0381446803581950 0.1775447494343421 0.0247568190269032 0.0567630788358960 0.0452524932679399 0.0866518467773743 0.0227873859372376 0.0323803935454422 0.0375735586409145 0.0337972821954359 0.0509708569150210 0.0470950210614284 0.0463762261066846 0.0679439839330960 0.0143607909991289 0.0331318561295124
