4096 20
0     	0.0012862713841020944 0.0711120116446685 0.0168108700960159 0.0525382593442628 0.0607533135340783 0.0339578131500914 0.0571396206648883 0.0251565446478455 0.0534588215067572 0.0573381744043970 0.1730825837111769 0.0180688939642496 0.0386146463887383 0.0373192991082859 0.0372567631203853 0.0448471293483334 0.0565789532300783 0.0516231547999300 0.0673802117505495 0.0128966056763297 0.0340663299089382
1     	0.001235178181158615 0.0769435286670203 0.0147468334729853 0.0547494947574605 0.0675587904633828 0.0372429442422041 0.0499097188911640 0.0244101389471495 0.0589700581216419 0.0655142623875711 0.0827758070260123 0.0231319763847903 0.0404824606245938 0.0320260877828992 0.0369415191510974 0.0434741126255438 0.1364683385723693 0.0521583269705196 0.0624108549040124 0.0070293865582182 0.0330553594493641
2     	0.0012262368706435062 0.0650815690658951 0.0182443227182959 0.1264209117081016 0.0497000252200762 0.0422319523789376 0.0525396496625228 0.0224181908804041 0.0683346154811276 0.0603279739417897 0.0949653526637769 0.0261370444870361 0.0318636256051098 0.0327544461666253 0.0344783869928626 0.0461692649544217 0.0561585232041912 0.0502198260889129 0.0753312287262805 0.0100258527898979 0.0365972372637347
3     	0.0012185728902019842 0.0662157468944761 0.0157822949718343 0.0577001661763211 0.0628472302455258 0.0411434803650014 0.0553539218560183 0.0774086349854607 0.0560762750181446 0.0600976627642522 0.0814434239387558 0.0224892808797651 0.0418600836724578 0.0420950479547918 0.0427971927817003 0.0462122054032048 0.0604570227536408 0.0530740831151925 0.0670830566399868 0.0161177666705955 0.0337454229128740
4     	0.0010946718730640466 0.0458958841071718 0.0170511305014081 0.0572843799890909 0.0730625208647016 0.0427142516480858 0.1107547007493461 0.0245683634598707 0.0668639936754933 0.0724873009559353 0.0910031069231947 0.0248587369667175 0.0408231072518548 0.0336315888462595 0.0421684649559465 0.0507583718919658 0.0521050730412695 0.0443390705044706 0.0644092152300387 0.0087191990331746 0.0365015394040046
5     	0.0010946718730640466 0.0715617315018908 0.0139999772282438 0.0572674959951484 0.0632200364413962 0.0429125247194379 0.0546405183064510 0.0257952356380717 0.0518544043423702 0.0527446651374112 0.0829297956627069 0.0228146145769966 0.0422462707941450 0.0384908929008968 0.0376691436606220 0.1120086531070870 0.0556846450915557 0.0543653152352724 0.0646696730986671 0.0168263755548556 0.0382980310067735
6     	0.0010780665821074158 0.0636346671347279 0.0161398004789318 0.0559999971295559 0.0627161423020344 0.0398929765614044 0.1145071618872091 0.0264034342144740 0.0567052677749733 0.0659573627024241 0.0812380189786796 0.0216435700788676 0.0441631075485325 0.0475248610550188 0.0377249430558706 0.0435056100769979 0.0469946778611862 0.0477952387743686 0.0673849983582428 0.0195194515911034 0.0405487124353972
7     	0.001069125271592307 0.0670067958856246 0.0116087189104443 0.1179821677828265 0.0583849899427089 0.0413398421063936 0.0532557630787894 0.0282857918604458 0.0517129417745256 0.0593350684176958 0.0780823711377106 0.0219692710400623 0.0447733746188975 0.0405645466274318 0.0423394148267292 0.0501206134398199 0.0635924384332645 0.0538843191955541 0.0596905205284435 0.0164865852440860 0.0395844651485459
8     	0.001061461291150785 0.0588623155346768 0.0187442169210498 0.0523544497010599 0.0621013360309953 0.1017012042642502 0.0503688919392424 0.0236190820237264 0.0635923725604751 0.0645347178291921 0.0833769895881495 0.0244822111539411 0.0428629136547264 0.0357137621720992 0.0378609670659081 0.0500026380924228 0.0691405843983545 0.0534912632009959 0.0701418105580067 0.0081734852849201 0.0288747880258077
9     	0.00105507464078285 0.0629001936966345 0.0258970066948351 0.0566993291367578 0.0741423428962346 0.0427678100808221 0.0389288398501920 0.0344956031381506 0.0547425277538003 0.0544037969598669 0.0991896560867912 0.0231691488597838 0.0515472641060537 0.0470385831803396 0.0440478466402441 0.0484170665321578 0.0800910547467062 0.0494848377190436 0.0595133758884081 0.0146218181513722 0.0379018978818060
10    	0.0010486879904149152 0.0696282425422250 0.0130964079074535 0.0538449171990557 0.0596978884895888 0.0387411520458384 0.0590675735087964 0.0259965228899987 0.0587116412807160 0.0562360745836916 0.0752549495051913 0.0205670030911239 0.0449858027639616 0.1098735995080082 0.0408052039916997 0.0449400641394282 0.0562667614342535 0.0511433413520087 0.0656680520538372 0.0177323095266632 0.0377424921864604
11    	0.0010423013400469802 0.0623547368130391 0.0164188412452143 0.0514789117275925 0.0600445781414637 0.0374160234004163 0.0444972348170459 0.0256083091032784 0.0645485384242240 0.0619096325044231 0.1682186172460261 0.0209430435943806 0.0460260277950769 0.0316301048763360 0.0413664987609898 0.0478768895612995 0.0657592647300523 0.0523693089693639 0.0631060289033174 0.0057254077119650 0.0327020016744954
12    	0.0010346373596054582 0.0667235107617425 0.0143762590425242 0.0593984600382286 0.1078579538496707 0.0362261830271462 0.0440447286424602 0.0284484094234577 0.0684678223762981 0.0716258192544024 0.0845253433262008 0.0253351435705589 0.0416141120102564 0.0348492077534988 0.0412069398678077 0.0500468316561623 0.0640688412324352 0.0505772093204201 0.0700150523800502 0.0051387959207506 0.0354533765459282
