192 20
0     	0.023035370547067696 0.0624551961175817 0.0198284518136439 0.0571199816805324 0.0680473747920133 0.0404174797609540 0.0542016140593456 0.0304874500194121 0.0592510379367721 0.0635156110759844 0.0919661364947310 0.0249188532967277 0.0465163108763173 0.0403457087753744 0.0474490415696062 0.0596673498169717 0.0650880958014421 0.0538940472268442 0.0644142658125347 0.0138392721856905 0.0365767236195230
1     	0.01958147002808849 0.0605130532376917 0.0155451040636453 0.0504946949625040 0.0625872673309423 0.0383282242086730 0.0516101730114118 0.0267190148294751 0.0578057194020215 0.0596994346507988 0.1536192820345610 0.0281509105914575 0.0435229168607760 0.0356321325640691 0.0447545607225302 0.0509415251457450 0.0610920326058037 0.0516886439954353 0.0615004394085425 0.0118250493263124 0.0339698232807304
2     	0.016363875572722873 0.0661617956844076 0.0141730938023256 0.0558216510972374 0.0588802941712190 0.0373971772093023 0.1264943529498984 0.0261153884610582 0.0552593950413610 0.0546045046956454 0.0842137431949430 0.0217883906313407 0.0437299566716092 0.0379570595567348 0.0408166526010613 0.0518977590877166 0.0609102156578742 0.0525273096862806 0.0643190811690339 0.0132191495825659 0.0337130303527392
3     	0.014355912697044131 0.0698573265663938 0.0131123584942150 0.0672400788581345 0.1363813078764686 0.0349823288234247 0.0522678923629405 0.0255052268974724 0.0573788105873976 0.0528439024537202 0.0882228148451406 0.0233365994215023 0.0401362455055180 0.0349851470674617 0.0421741508552866 0.0475653662735849 0.0559245382556070 0.0514513392025632 0.0645589372961908 0.0105259765555358 0.0315496483303667
4     	0.014177086486741953 0.0704779011963965 0.0117632047790991 0.1417559314414417 0.0608253122639640 0.0357029588630630 0.0566094554333333 0.0259572590081081 0.0539311604036036 0.0552584267900901 0.0791392204171172 0.0215347395639640 0.0499789442675675 0.0352240190243243 0.0396929490747748 0.0466697009072072 0.0561775306234234 0.0516490151108108 0.0625642007108108 0.0122188388959459 0.0328692388774775
5     	0.014115774643209776 0.0700049336440141 0.0187514003044973 0.0482843099158447 0.0530172351868609 0.0375797063016922 0.0561277571504841 0.0269991652626912 0.0546856566717944 0.0505312888381142 0.0866272609990046 0.0236811079259795 0.0468741191457787 0.0372163829119537 0.0412290636259162 0.0505476975459234 0.1261360949959277 0.0609854513908243 0.0651661934757036 0.0121167192258619 0.0334384602379875
6     	0.013899905860773576 0.1326010174552134 0.0144336214024805 0.0540429158162609 0.0639056252558567 0.0331691952319706 0.0563161477547083 0.0254483054598071 0.0547729026871842 0.0602875244345430 0.0797624438309601 0.0227920436251723 0.0456377897262287 0.0355375050684428 0.0467871742002756 0.0494787983252182 0.0654982706926964 0.0554707340836013 0.0619954864731282 0.0113299791777676 0.0307325185530546
7     	0.01388968722018488 0.0745916812764392 0.0143155807626448 0.0503743786389553 0.0578872612166636 0.0360262962801177 0.0557803199843663 0.0263925561038256 0.0519407064171418 0.0490153813748391 0.0820028178131322 0.0220435531727055 0.0402137420572007 0.1138253155048741 0.0411943671979033 0.0510081926034578 0.0647651038973699 0.0568762117757955 0.0659342156244253 0.0131891347775428 0.0326231847829686
8     	0.013638053195688244 0.0663234598473496 0.0139703688043641 0.0510676733742274 0.0597534715742648 0.0342420018018355 0.0530381412361866 0.0253950041496535 0.0577596317362802 0.0554639821548979 0.0763573763616782 0.0237449933976400 0.0462073459018543 0.0360411935708934 0.0437254038818131 0.0517639686739090 0.0654633595532871 0.1254652747518262 0.0708765723318974 0.0117828302949991 0.0315579505338078
9     	0.012980228207790948 0.0641960496802756 0.0158731325321200 0.0503057180344319 0.0598546552484014 0.0376267879695032 0.0542762968470241 0.0261620345194294 0.0668512400570585 0.0546068210132809 0.0831488809345794 0.0258461709060502 0.0413677126010821 0.0391666688893261 0.0399002958632563 0.0510616735976390 0.0601360340255779 0.0574217491136252 0.1253928536743727 0.0129638111317265 0.0338414176389572
