1024 20
0     	0.004201138612027595 0.0520106032144329 0.0200780747233759 0.0597605848376274 0.0730962416367300 0.0437849215592645 0.0497828332798613 0.0266856747062611 0.0659236624130724 0.0775495133561630 0.1009596732947465 0.0277364023027866 0.0408967953068204 0.0440342174513938 0.0400154173148069 0.0555996040441730 0.0639546684145769 0.0456455309117494 0.0639639021653346 0.0123592053612176 0.0361624737056056
1     	0.003906075365029002 0.0638625183172126 0.0055824910887647 0.0538683465689894 0.0761169133241087 0.0389180540140084 0.0566658937081659 0.0226583466814289 0.0556836956003234 0.0673880185038418 0.0969411008658251 0.0232757896907982 0.0450339441281665 0.0431735462097437 0.0383839625679758 0.0553621341266412 0.0701759813914880 0.0597634580164859 0.0734081021422737 0.0148882650930356 0.0388494379607226
2     	0.0036391133796493218 0.0543042453673809 0.0186643333636332 0.0634676504548059 0.0789125715530432 0.0411561558941475 0.0450635843217131 0.0256680532048475 0.0664733886688196 0.0683184029190627 0.1062735605355289 0.0264478060801622 0.0499522410921692 0.0232889988782304 0.0464190518886154 0.0507681308933512 0.0710689819762218 0.0558059684330107 0.0646373082037682 0.0069273289937765 0.0363822372777119
3     	0.0033913113453734466 0.0677540464615418 0.0162294643680891 0.0531187747131651 0.0664272900449245 0.0400170506095104 0.0537832150312102 0.0247532121620228 0.0583053556396118 0.0596986946498290 0.0773815401252570 0.0221537872276935 0.0379546930115061 0.1249348181542813 0.0337944235100018 0.0445860137001799 0.0500047870505056 0.0486035494616504 0.0682684662752438 0.0153711848063495 0.0368596329974264
4     	0.0033325541619884454 0.0695860048705882 0.0141171252002805 0.0533971763857226 0.0618443891889245 0.0333045378760117 0.0557439105574317 0.0244642032136268 0.0526156322275515 0.0583386600982933 0.1755886468875621 0.0165850788515725 0.0404566865167982 0.0346023968602565 0.0392473306591606 0.0460319892613807 0.0581598355303826 0.0514938407861279 0.0709911977496343 0.0107788514987794 0.0326525057799142
5     	0.003243141056837356 0.0831701818075037 0.0148024069898066 0.0525105953923767 0.0603602358375372 0.0382886437069907 0.0529157588575166 0.0259038958381623 0.0567651765356939 0.0549412189829256 0.0837839545698394 0.0234657928871343 0.0401233318812873 0.0319535544326627 0.0362027015625772 0.0451858842820509 0.1389349673414539 0.0520063605506800 0.0638393230205375 0.0106143221068738 0.0342316934163895
6     	0.003241863726763769 0.0661977704955664 0.0143717360690846 0.0538611718515500 0.0633226834911695 0.0377740660333736 0.0574318793373581 0.0266121560194433 0.0542936058604849 0.0580987828566688 0.0835237762525995 0.0211438850153837 0.0363790552475936 0.0336926740195545 0.0365368709756698 0.0500832173154439 0.0539351440878111 0.1400018060991354 0.0654546775294227 0.0132292892394262 0.0340557522032608
7     	0.0031524506216126804 0.0583008651370224 0.0162096360693236 0.0516401246888029 0.0636999183285973 0.0404225677918128 0.1447257703553904 0.0243305911076521 0.0645638408089284 0.0595359390189766 0.0891820811687368 0.0225615846177702 0.0415525049545023 0.0287046681846404 0.0389897654929388 0.0452276786045299 0.0576840569970061 0.0478254843312416 0.0660856024433878 0.0069181120859480 0.0318392078127917
8     	0.003013221643591699 0.0560504274836053 0.0149346210143638 0.0601454219580000 0.0641107334924543 0.0373618055055843 0.1105721752429640 0.0240170967068115 0.0566890243645981 0.0688187587220947 0.0804062919908913 0.0224086280048422 0.0407242458325035 0.0489004785080228 0.0375803148468025 0.0448271371363878 0.0531831336342120 0.0539627931558212 0.0707663218426195 0.0170685937139409 0.0374719968434805
9     	0.0029289178587349578 0.0719307106720705 0.0186987943809332 0.0483203321627627 0.0648446029955868 0.0398279593296877 0.0462289802655723 0.0277927804216878 0.0657594569521684 0.0550655833850252 0.1082776811473780 0.0270610860145973 0.0441098454947897 0.0452035398655474 0.0370570347133170 0.0534915691407888 0.0745527176902475 0.0591957513125479 0.0709618241844708 0.0042982448829272 0.0373215049878937
10    	0.0029263631985877838 0.0711818610304882 0.0160019463328272 0.0502998338943746 0.0554654576462225 0.0401355514406934 0.0595764269996031 0.0243035078463575 0.0622617307493705 0.0490631185323260 0.0887081177523989 0.0244825387979250 0.0396769248436554 0.0348815037680429 0.0322437027666383 0.1234118888340561 0.0535616908614974 0.0523574216842918 0.0716848612130690 0.0138136698288735 0.0368882451772887
11    	0.002894429946748109 0.0658765382172916 0.0303970018633187 0.0515145725488385 0.0675414253576580 0.0443700453753700 0.0352249600105471 0.0387598285467797 0.0530176182171950 0.0546747108734267 0.0925308923448712 0.0245881817837281 0.0490356739942034 0.0418486833859833 0.0490800805930180 0.0514222793616853 0.0738408575096585 0.0579951272143283 0.0626815205383824 0.0155415230505521 0.0400584792131643
12    	0.002842059413731043 0.0586641261497239 0.0145833979582502 0.0505126516591198 0.0632536509505242 0.0352386661337024 0.0727621996262350 0.0396006457873693 0.0520077580793031 0.0529916509155127 0.0943162147399908 0.0216792521917275 0.0381469914343508 0.0599794083331507 0.0466173837360641 0.0647729561860380 0.0650543175458033 0.0554182913622071 0.0667041717724311 0.0216614249008958 0.0260348405376002
13    	0.002826731452847999 0.0845201325811370 0.0175505635647547 0.0594938991316067 0.0810232271522670 0.0232759370856701 0.0618410521599172 0.0281365897552926 0.0539097436992659 0.0510680141671111 0.1089533024622098 0.0264033485765030 0.0404701698125773 0.0271608601479193 0.0553407591194438 0.0651286135104079 0.0662505487893748 0.0516280183451619 0.0724331473672568 0.0063390830428262 0.0190729895292969
14    	0.0027884115506403894 0.0601358780115331 0.0187808224505077 0.0387064454886228 0.0490886863345078 0.0345337861466599 0.0466657996220736 0.0214332263528424 0.1139195327418071 0.0489185905652223 0.1146544861260637 0.0280173136277242 0.0328040997632004 0.0316242223108559 0.0312299543691487 0.0423911837796182 0.0526891895471774 0.0508007782866883 0.1486452135988226 0.0062485769611390 0.0287122139157846
15    	0.0027807475701988674 0.0679143019883582 0.0150806090281836 0.0548179495059477 0.0657528082391794 0.1106693440872743 0.0560413453826769 0.0233634369080879 0.0609175930833329 0.0608035256174658 0.0840704823437948 0.0204795015717088 0.0438702693597379 0.0332984906187832 0.0389952515606750 0.0480470422544478 0.0647376627001387 0.0530537629655057 0.0667717617643807 0.0066007847134393 0.0247140763068815
16    	0.002770528929610172 0.0843949284862980 0.0128302351772551 0.0543978203739682 0.0607043378997181 0.0356685930614042 0.0576463616911185 0.0238061157589683 0.0560545680512306 0.1383549745881253 0.0849895418829397 0.0225098647757709 0.0366678060851847 0.0341447478965850 0.0360958585003758 0.0460874966544014 0.0548893071323137 0.0520051836045712 0.0642989509746334 0.0118456963987815 0.0326076110063559
17    	0.0027577556288743018 0.1955390004311716 0.0140248827063556 0.0510512978970234 0.0649770625542723 0.0324438649006501 0.0517224384679411 0.0250805674142278 0.0476904894323569 0.0534409334308790 0.0784832378814908 0.0206229778103925 0.0347264581522936 0.0342245892802708 0.0395947165414424 0.0546561892752516 0.0564904463111285 0.0463696927158512 0.0582095081412350 0.0122690834235497 0.0283825632322162
18    	0.0027500916484327798 0.0582181389102367 0.0072405534439596 0.0540494775983104 0.0652328980283240 0.0497960817573995 0.0492741285448049 0.0416694514737215 0.0541423884351014 0.0634850271846337 0.0835559138940773 0.0205689558186536 0.0421909984821513 0.0428891566309053 0.0576845888004268 0.0614854205928943 0.0608578630619188 0.0535661663084131 0.0736217454899087 0.0164872838956347 0.0439837616485246
19    	0.0027500916484327798 0.0635777881309762 0.0108660965054317 0.1332612041483236 0.0630929618981518 0.0396860511111129 0.0498863627822188 0.0276512152911549 0.0510688346702260 0.0563897715258159 0.0766236655510750 0.0209202504157082 0.0641303600161292 0.0349225368994593 0.0401671776962830 0.0478556590974078 0.0591458019255997 0.0509233771098766 0.0580532818768359 0.0147119994720763 0.0370656038761370
20    	0.0027462596582120188 0.0749885881104939 0.0153156091818637 0.0445035714994878 0.0545898333023377 0.0412963900281481 0.0592759163691109 0.0221450319764040 0.0596102103443594 0.0468679199123087 0.0870878908756808 0.0252266493562069 0.1311919346551921 0.0370759973505922 0.0350204007058149 0.0487250402947315 0.0498078014353857 0.0449953304811750 0.0712998795353330 0.0160049020453829 0.0349711025399910
21    	0.00271177174622517 0.0627358448690432 0.0117795270466373 0.0467403428346741 0.0501231223388288 0.0347919574486636 0.0495021838658457 0.0202199833521030 0.0776196868712934 0.0486397682992473 0.2456692853265921 0.0320609193445722 0.0360162630502433 0.0218488639683029 0.0319855418403945 0.0412370492079004 0.0467857393450963 0.0419576107660173 0.0654573682822415 0.0067011130156677 0.0281278289266354
22    	0.002706662425930822 0.0651086554564465 0.0128690207825464 0.0543599137954051 0.0635369640006896 0.0939460531049335 0.0545987879475843 0.0240930450730346 0.0493991971206497 0.0591865856449019 0.0755453734480548 0.0192903666532473 0.0417646817236423 0.0378631854791879 0.0424647172544862 0.0489252745867634 0.0591296637311453 0.0507025570287036 0.0560883450986606 0.0106785281445770 0.0804490839253402
23    	0.0026811158244590826 0.1108757446440872 0.0095359413899621 0.0686893526046319 0.0690522995220791 0.0355572384412024 0.0695736675463759 0.0282684744146544 0.0438450591067659 0.0304669801158902 0.1085669831363931 0.0245059777185903 0.0299202554187200 0.0369491238742839 0.0413138755713569 0.0838850899784167 0.0491553053876740 0.0528927430671702 0.0640502635805209 0.0170344712110589 0.0258611532701659
24    	0.0026708971838703866 0.0515768982959954 0.0160013131499730 0.0516573352272140 0.0556624502216429 0.0318917923129306 0.0556873165519919 0.0267838624758082 0.1291324274278257 0.0503833063559906 0.0758376928450305 0.0186963359056565 0.0364972483917896 0.0341906149616793 0.0355369648055883 0.0485361438960202 0.0506269817103941 0.0400334866427685 0.1431110023670093 0.0152195507087109 0.0329372757459805
25    	0.002663233203428865 0.0636707422740258 0.0196334193170342 0.0439693528869684 0.0504493152348366 0.0373474132615903 0.0538164423368069 0.0313181905953051 0.0592315556457325 0.0416491820257234 0.1600935478888485 0.0466292064194164 0.0333634579019827 0.0354940455651739 0.0359273799014826 0.0496324940199215 0.0661529029510393 0.0552532843147889 0.0749876142149181 0.0137210413610245 0.0276594118833804
26    	0.002647905242545821 0.0680823441367511 0.0162251786092936 0.0784970198598496 0.0896563315091714 0.0248611630541490 0.0593503182876262 0.0358718277341930 0.0385866140548129 0.0688078329749640 0.0654482588591981 0.0184366165971873 0.0651469304048515 0.0373919556153633 0.0553743279094269 0.0546749907737492 0.0904958574203533 0.0589633989710302 0.0469862244133589 0.0039133737560155 0.0232294350586550
27    	0.002646627912472234 0.0659799319693816 0.0120634660224676 0.0564496639188850 0.1006423752690932 0.0261369482472759 0.0388533248022213 0.0253180831598563 0.0471102941924383 0.1294081346893682 0.0699039743835138 0.0219992007784049 0.0509904129225760 0.0294418646269683 0.0626914890208737 0.0622737521773620 0.0662692298254585 0.0538977305711759 0.0510099282155045 0.0056102331741863 0.0239499620329886
